path,usable,culprit,blur_laplacian_var,exposure_hist_entropy,under_over_exposed_ratio,noise_estimate_sigma,compression_artifacts_score,motion_blur_index,skin_patch_detected,skin_area_ratio,exif_orientation
images/skin_of_color_testing/chiggers/all-mites-49-728 (2).jpg,True,,57.485316133378255,6.74781608581543,0.12728825211524963,2.9652,0.03124876770318723,0.17360189880118068,True,0.7561600143752386,1
images/skin_of_color_testing/chiggers/all-mites-49-728.jpg,True,,462.90865920098224,6.856091499328613,0.0390152744948864,7.412999999999999,0.04943408966064453,0.021602121907090897,True,0.7866173413931847,1
images/skin_of_color_testing/bed_bugs/bed-bug-bites-on-ileana.jpg,False,blur_laplacian_var,16.869387776310948,7.353018760681152,0.00041057844646275043,2.9652,0.017920432371251724,0.5856742243994378,True,0.7508320251177394,1
images/skin_of_color_testing/bed_bugs/bug-bites-on-ajs-neck (2).jpg,True,,163.58456347929496,7.243631362915039,0.00023709122615400702,8.8956,0.03644716038423426,0.061007267264333656,True,0.7906484445121849,1
images/skin_of_color_testing/bed_bugs/bedbug-bites-on-black-person-latricia.jpg,True,,239.74707747316674,6.119395732879639,0.0,11.8608,0.03815083784215591,0.041685800150260716,True,0.9855901606824042,1
images/skin_of_color_testing/bed_bugs/bug-bites-on-ajs-neck.jpg,True,,301.29573398629435,6.722864151000977,0.0,13.343399999999999,0.05057136498245538,0.0331299793807482,True,0.9687822830578513,1
images/skin_of_color_testing/bed_bugs/5503976-6326227-image-a-38_1540745189700.jpg,True,,181.87994268616646,6.498034954071045,0.0,8.8956,0.02867260633730421,0.05497755822283381,True,1.0,1
images/skin_of_color_testing/bed_bugs/bed_bug_d_1.jpg,False,blur_laplacian_var,16.974406877913204,6.325861930847168,0.0,2.9652,0.02315242711235495,0.5850727898001075,True,0.39370748299319724,1
images/skin_of_color_testing/bed_bugs/bedbug-bites-on-black-skin-stomach.jpg,True,,91.92418411013722,5.390305519104004,0.0,7.412999999999999,0.024765984217325846,0.10851394000822948,True,1.0,1
images/skin_of_color_testing/bed_bugs/bedbug-bites-andrews-arm.jpg,True,,94.22284614732341,6.525188446044922,0.0,7.412999999999999,0.02433617722754385,0.10530264112090619,True,0.9498790647675356,1
images/skin_of_color_testing/bed_bugs/bed-bug-bites-black-people-e1478526373143.jpg,False,noise_estimate_sigma,2287.131182922865,6.566746711730957,0.0,44.477999999999994,0.07361220191506779,0.004370373378284362,True,0.9999561723886048,1
images/skin_of_color_testing/bed_bugs/bug-bite-on-sarahs-body.jpg,False,skin_area_ratio,184.8836235797789,6.745738983154297,0.000373817456420511,4.4478,0.023886795604930205,0.05372569060528947,False,0.003019294731091068,1
images/skin_of_color_testing/bed_bugs/karina-bites-on-leg.jpg,False,blur_laplacian_var,23.85011179588225,6.851027965545654,0.0,4.4478,0.030232379950729072,0.41504750648941074,True,0.802797595455146,1
images/skin_of_color_testing/bed_bugs/bed-bug-bites-on-nathan.jpg,False,blur_laplacian_var,16.77652552194363,6.554163932800293,2.7539656002772972e-05,2.9652,0.016326623804428998,0.5894987388737274,True,0.3871775356513379,1
images/skin_of_color_testing/bed_bugs/8c_BitemarksArmClose.jpg,True,,129.75427288433374,6.596186637878418,0.000535601400770247,2.9652,0.03665222093170764,0.07694821304631244,True,0.9904934062361107,1
images/skin_of_color_testing/no_bites/d_leg_4 (2).jpg,True,,1573.768523095419,6.8583292961120605,0.0,29.651999999999997,0.06046562007829255,0.006352223158098301,True,0.781011213465326,1
images/skin_of_color_testing/no_bites/t_arm_2.jpg,True,,76.70024817948976,7.043200969696045,0.004783001262694597,4.4478,0.03982104320152133,0.1300069634036748,True,0.8217725759880095,1
images/skin_of_color_testing/no_bites/d_leg_4.jpg,True,,961.4358510801517,6.597463130950928,1.3032881724939216e-05,25.2042,0.05142688003240847,0.010399136843080968,True,0.4482297726051718,1
images/skin_of_color_testing/ticks/lyme-disease-rash-05-br-image-credit-cdc-br.jpg,False,blur_laplacian_var,33.34083276691154,7.005100250244141,0.0,4.4478,0.02908941250221402,0.29872535365829755,True,0.994615082459298,1
images/skin_of_color_testing/ticks/lyme-disease-rash-04-br-image-credit-cdc-br.jpg,True,,58.72313211316076,6.954320430755615,0.0,4.4478,0.024391726886524873,0.1685468158269216,True,0.8939336139378763,1
images/testing/chiggers/chiggers_legimage90.jpg,True,,248.65795100806503,7.284310340881348,0.0,5.9304,0.055047233431947,0.040123987405003565,True,0.6926577247888723,1
images/testing/chiggers/chiggers_legimage195.jpg,False,skin_area_ratio,46.641256195685344,5.660835266113281,0.0,2.9652,0.024186296089022768,0.2140189075620991,True,0.08374080699662094,1
images/testing/chiggers/chiggersimage_20.jpg,True,,165.42153447612282,7.031903266906738,0.0,4.4478,0.05098393945132985,0.060408309122542206,True,0.9117541694861283,1
images/testing/chiggers/chiggers_legimage11.jpg,True,,1097.455878553535,7.162410736083984,0.0,2.9652,0.0533413849624933,0.009107457052560887,True,0.9204570293094884,1
images/testing/chiggers/chiggers_legimage99.jpg,True,,171.7011877346602,6.682435989379883,0.0397842638194561,7.412999999999999,0.04380357218723671,0.05822216922660575,True,0.8794928949568125,1
images/testing/chiggers/chiggers_legimage503.jpg,True,,171.7633013629793,7.335421085357666,0.004306068178266287,5.9304,0.0533760575687184,0.05814571528381605,True,0.5716355121641464,1
images/testing/chiggers/chiggers_legimage2.jpg,True,,187.91838284476464,7.583123207092285,0.0,7.412999999999999,0.05858298469992245,0.05320404125404891,True,0.4498413957176844,1
images/testing/chiggers/chiggers_legimage77.jpg,True,,47.52812799574669,5.496100425720215,0.0004130435117986053,2.9652,0.01972363135393928,0.20724569235371082,True,0.9823043478260869,1
images/testing/chiggers/chiggersimage_101.jpg,True,,512.81919779071,7.156463623046875,0.001114516519010067,4.4478,0.05178387211818321,0.01949772141657905,True,0.7908689248895434,1
images/testing/chiggers/chiggers_legimage10.jpg,True,,95.42068329467773,7.095666885375977,0.0,2.9652,0.03280250231424967,0.10451252077801589,True,0.9284765625,1
images/testing/chiggers/chiggers_legimage87.jpg,True,,109.01876804413887,6.995561599731445,0.16478924453258514,4.4478,0.05513793159933651,0.09166160412727986,True,0.5540739561358119,1
images/testing/chiggers/chiggers_legimage89.jpg,True,,326.1606922413643,6.886540412902832,0.0810810774564743,2.9652,0.05558726179833506,0.030607257148245123,True,0.7095689209091272,1
images/testing/chiggers/chiggers_legimage397 (2).jpg,False,skin_area_ratio,508.60806812296175,6.652262210845947,0.0010100160725414753,13.343399999999999,0.0546995854845234,0.01964330125021806,True,0.06640855146873159,1
images/testing/chiggers/chiggers_legimage205.jpg,True,,784.3087769726478,7.25779914855957,0.0007455813465639949,7.412999999999999,0.055378599727855006,0.012749521239061465,True,0.9242577079952633,1
images/testing/chiggers/chiggersimage_97.jpg,True,,287.63461799817327,6.957939147949219,7.923773227958009e-05,4.4478,0.044617628583721085,0.03475186698260593,True,0.9262890988688814,1
images/testing/chiggers/chiggers_legimage1.jpg,True,,1025.702009952129,6.94879150390625,0.0,19.273799999999998,0.08011616351557713,0.009747485884067836,True,0.33603174603174607,1
images/testing/chiggers/chiggersimage_104.jpg,True,,125.03767849989006,6.81534481048584,0.1649642288684845,2.9652,0.0480228162279316,0.07980106432332877,True,0.7801669316375199,1
images/testing/chiggers/chiggersimage_99.jpg,True,,105.46246952908477,6.364843368530273,0.0,1.4826,0.030132122600779816,0.09382334038071335,True,0.8876388888888889,1
images/testing/chiggers/chiggers_legimage396.jpg,True,,96.27420777907075,7.110743045806885,0.0002985312312375754,1.4826,0.03744056926054113,0.10377488601665211,True,0.7285356048242646,1
images/testing/chiggers/chiggers_legimage197.jpg,True,,2603.018385848889,7.453059196472168,0.0024888888001441956,22.238999999999997,0.10485736248539944,0.0038416939544194326,True,0.3313333333333333,1
images/testing/chiggers/chiggers_legimage201.jpg,False,noise_estimate_sigma,1939.5583591963723,6.639552116394043,0.0,32.6172,0.07614631278842103,0.0051551991786953355,True,0.8633892790540808,1
images/testing/chiggers/chiggers_legimage101.jpg,True,,1653.8126317732615,7.668376922607422,0.0044381641782820225,13.343399999999999,0.11762178832409428,0.0060447087347223856,True,0.5527206145762847,1
images/testing/chiggers/chiggers_legimage196.jpg,True,,89.8237239786197,6.183743000030518,0.0,2.9652,0.026320611729341394,0.110169482903195,True,0.9674036281179139,1
images/testing/chiggers/chiggers_legimage198.jpg,True,,211.04469084246915,7.0821075439453125,0.0,4.4478,0.057402537850772636,0.04736226942403543,True,0.9875111111111111,1
